File,Bird Name,length
92103.wav,SongSparrow,16.64
638312.wav,SongSparrow,47.0465306122449
465907.wav,SongSparrow,201.99773242630386
638313.wav,SongSparrow,92.96979591836735
549591.wav,SongSparrow,52.649541666666664
358837.wav,SongSparrow,31.253333333333334
642326.wav,SongSparrow,198.61768707482995
293818.wav,SongSparrow,7.848979166666667
149410.wav,SongSparrow,9.792
111653.wav,SongSparrow,151.17061224489797
490353.wav,SongSparrow,87.38683333333333
497428.wav,SongSparrow,71.616
125723.wav,SongSparrow,47.85632653061224
43411.wav,SongSparrow,17.544
645517.wav,SongSparrow,26.64
125721.wav,SongSparrow,110.65469387755103
507777.wav,SongSparrow,67.72089583333333
490351.wav,SongSparrow,46.40229166666666
111651.wav,SongSparrow,146.2334693877551
900122.wav,SongSparrow,0.2180625
111645.wav,SongSparrow,42.292244897959186
149412.wav,SongSparrow,33.12
619888.wav,SongSparrow,25.000249433106575
142619.wav,SongSparrow,145.776
642324.wav,SongSparrow,221.62873015873015
812122.wav,SongSparrow,87.048
445424.wav,SongSparrow,28.608
582152.wav,SongSparrow,22.492131519274377
445425.wav,SongSparrow,18.336
842728.wav,SongSparrow,110.40895833333333
648387.wav,SongSparrow,44.136
143923.wav,SongSparrow,60.42064583333333
182170.wav,SongSparrow,25.73061224489796
565508.wav,SongSparrow,21.96
649066.wav,SongSparrow,60.25027210884354
575041.wav,SongSparrow,164.41469387755103
62782.wav,SongSparrow,115.90530612244898
473424.wav,SongSparrow,29.73314583333333
483884.wav,SongSparrow,56.409342403628116
163211.wav,SongSparrow,45.19183673469388
149407.wav,SongSparrow,54.408
900123.wav,SongSparrow,6.63953125
434169.wav,SongSparrow,65.8818820861678
111644.wav,SongSparrow,30.040816326530614
111650.wav,SongSparrow,103.26204081632653
128238.wav,SongSparrow,96.18866213151928
561356.wav,SongSparrow,524.9885833333333
637802.wav,SongSparrow,53.784
613797.wav,SongSparrow,9.030229166666667
125718.wav,SongSparrow,210.05061224489796
111668.wav,SongSparrow,95.0595918367347
149417.wav,SongSparrow,29.424
111654.wav,SongSparrow,176.69224489795917
111640.wav,SongSparrow,4.83265306122449
172442.wav,SongSparrow,156.46352083333332
287881.wav,SongSparrow,17.671995464852607
235955.wav,SongSparrow,35.81387755102041
565242.wav,SongSparrow,638.544
473434.wav,SongSparrow,21.476708333333335
820368.wav,SongSparrow,0.834375
393994.wav,SongSparrow,168.97451247165532
142620.wav,SongSparrow,134.616
225617.wav,SongSparrow,21.62565625
368065.wav,SongSparrow,50.2334693877551
111287.wav,SongSparrow,53.808
312736.wav,SongSparrow,35.29142857142857
384033.wav,SongSparrow,40.96
111286.wav,SongSparrow,16.2
480032.wav,SongSparrow,126.9149375
142621.wav,SongSparrow,75.288
480224.wav,SongSparrow,42.20583333333333
408093.wav,SongSparrow,19.008
826136.wav,SongSparrow,69.072
483881.wav,SongSparrow,61.90117913832199
111641.wav,SongSparrow,14.393469387755102
545781.wav,SongSparrow,23.088
111655.wav,SongSparrow,170.05714285714285
111669.wav,SongSparrow,168.88163265306122
551290.wav,SongSparrow,171.60883333333334
286977.wav,SongSparrow,64.92
134164.wav,SongSparrow,37.656416666666665
18388.wav,SongSparrow,59.95421768707483
111643.wav,SongSparrow,14.288979591836735
111657.wav,SongSparrow,89.67836734693877
493448.wav,SongSparrow,36.34108843537415
572852.wav,SongSparrow,19.128
408126.wav,SongSparrow,44.544
900078.wav,SongSparrow,0.008707482993197279
575046.wav,SongSparrow,86.20408163265306
805128.wav,SongSparrow,40.224
307660.wav,SongSparrow,13.923265306122449
697251.wav,SongSparrow,31.0805
642322.wav,SongSparrow,571.5533786848073
429249.wav,SongSparrow,38.058625
379143.wav,SongSparrow,23.821519274376417
585148.wav,SongSparrow,11.16
636474.wav,SongSparrow,52.488
554248.wav,SongSparrow,7.08
469877.wav,SongSparrow,83.95755102040816
582154.wav,SongSparrow,48.241950113378685
585149.wav,SongSparrow,44.352
368073.wav,SongSparrow,16.100521541950112
393996.wav,SongSparrow,68.20557823129252
133568.wav,SongSparrow,150.23020408163265
374116.wav,SongSparrow,4.206780045351474
565240.wav,SongSparrow,55.344
900079.wav,SongSparrow,1.56375
776455.wav,SongSparrow,12.35421875
408127.wav,SongSparrow,58.656
381570.wav,SongSparrow,47.51673469387755
111656.wav,SongSparrow,87.43183673469387
386586.wav,SongSparrow,38.30947916666667
111642.wav,SongSparrow,22.17795918367347
129646.wav,SongSparrow,171.98835416666665
728924.wav,SongSparrow,138.2654375
407930.wav,SongSparrow,16.483265306122448
599856.wav,SongSparrow,105.912
35903.wav,SongSparrow,6.060408163265306
469569.wav,SongSparrow,36.02285714285714
663759.wav,SongSparrow,12.858375
651933.wav,SongSparrow,49.5
288255.wav,SongSparrow,279.04
433075.wav,SongSparrow,23.856
602562.wav,SongSparrow,80.904
376028.wav,SongSparrow,33.071020408163264
349555.wav,SongSparrow,15.046530612244897
311716.wav,SongSparrow,22.099591836734692
756325.wav,SongSparrow,41.465625
363141.wav,SongSparrow,64.896
565794.wav,SongSparrow,35.16952380952381
556404.wav,SongSparrow,6.048
556405.wav,SongSparrow,45.048
591827.wav,SongSparrow,32.05718820861678
282625.wav,SongSparrow,210.504
349554.wav,SongSparrow,29.178775510204083
575035.wav,SongSparrow,72.90775510204081
602563.wav,SongSparrow,136.824
806268.wav,SongSparrow,1.0117913832199545
320469.wav,SongSparrow,56.03265306122449
190448.wav,SongSparrow,9.586938775510204
35902.wav,SongSparrow,17.397551020408162
625527.wav,SongSparrow,91.96954166666667
678152.wav,SongSparrow,301.8
362470.wav,SongSparrow,44.448
121281.wav,SongSparrow,80.302125
185279.wav,SongSparrow,20.375510204081632
599855.wav,SongSparrow,60.08163265306123
190476.wav,SongSparrow,11.937959183673469
602561.wav,SongSparrow,61.344
253526.wav,SongSparrow,22.824
363142.wav,SongSparrow,120.144
366748.wav,SongSparrow,211.872
189286.wav,SongSparrow,45.06122448979592
480068.wav,SongSparrow,135.54739583333333
591818.wav,SongSparrow,29.740884353741496
559523.wav,SongSparrow,21.912
583978.wav,SongSparrow,44.328
188370.wav,SongSparrow,10.94530612244898
483978.wav,SongSparrow,106.56
582723.wav,SongSparrow,21.165691609977323
290140.wav,SongSparrow,12.042448979591837
121280.wav,SongSparrow,57.12179166666667
467022.wav,SongSparrow,28.033242630385487
678155.wav,SongSparrow,265.32
545907.wav,SongSparrow,11.493877551020407
183355.wav,SongSparrow,39.26204081632653
642034.wav,SongSparrow,45.048
35905.wav,SongSparrow,20.950204081632652
826140.wav,SongSparrow,36.72
602564.wav,SongSparrow,93.888
366598.wav,SongSparrow,56.03265306122449
556402.wav,SongSparrow,21.0
131646.wav,SongSparrow,349.344
73428.wav,SongSparrow,31.852947845804987
714111.wav,SongSparrow,33.64570833333333
629086.wav,SongSparrow,77.688
575033.wav,SongSparrow,136.6204081632653
602565.wav,SongSparrow,47.424
664838.wav,SongSparrow,18.816
697998.wav,SongSparrow,7.968
826141.wav,SongSparrow,1.517625
599851.wav,SongSparrow,31.296
35904.wav,SongSparrow,12.120816326530612
98066.wav,SongSparrow,5.9294557823129255
644849.wav,SongSparrow,7.5318820861678
195046.wav,SongSparrow,54.778775510204085
413798.wav,SongSparrow,29.984875283446712
366606.wav,SongSparrow,17.972244897959182
301851.wav,SongSparrow,8.728707482993197
408810.wav,SongSparrow,32.208
710942.wav,SongSparrow,64.248
425799.wav,SongSparrow,45.00027210884354
477785.wav,SongSparrow,35.944489795918365
663748.wav,SongSparrow,31.190204081632654
575025.wav,SongSparrow,159.3991836734694
728359.wav,SongSparrow,58.944604166666664
728358.wav,SongSparrow,52.2908125
575030.wav,SongSparrow,109.34857142857143
423504.wav,SongSparrow,842.6521541950113
663749.wav,SongSparrow,26.514285714285716
559479.wav,SongSparrow,14.08
408811.wav,SongSparrow,34.872
178318.wav,SongSparrow,16.987142857142857
413799.wav,SongSparrow,22.273401360544216
870686.wav,CarolinaChickadee,0.0395
604293.wav,CarolinaChickadee,21.658916666666666
33598.wav,CarolinaChickadee,55.488
870687.wav,CarolinaChickadee,0.008707482993197279
713263.wav,CarolinaChickadee,25.2448125
121934.wav,CarolinaChickadee,26.81575
566447.wav,CarolinaChickadee,22.274041666666665
862284.wav,CarolinaChickadee,226.15495833333333
362250.wav,CarolinaChickadee,55.2
814918.wav,CarolinaChickadee,1.8514285714285714
121930.wav,CarolinaChickadee,25.0
18445.wav,CarolinaChickadee,34.178390022675735
121932.wav,CarolinaChickadee,5.5160833333333334
466695.wav,CarolinaChickadee,40.08780045351474
606052.wav,CarolinaChickadee,9.874125
391442.wav,CarolinaChickadee,26.566530612244897
483022.wav,CarolinaChickadee,11.424
466694.wav,CarolinaChickadee,40.08780045351474
121933.wav,CarolinaChickadee,20.526541666666667
15189.wav,CarolinaChickadee,6.3645124716553285
18446.wav,CarolinaChickadee,31.2702947845805
391431.wav,CarolinaChickadee,58.12244897959184
796340.wav,CarolinaChickadee,155.78658333333334
57445.wav,CarolinaChickadee,2.93
57321.wav,CarolinaChickadee,30.0
391432.wav,CarolinaChickadee,13.688163265306123
57446.wav,CarolinaChickadee,3.27
70980.wav,CarolinaChickadee,14.08
581495.wav,CarolinaChickadee,15.663333333333334
309487.wav,CarolinaChickadee,81.89387755102041
781969.wav,CarolinaChickadee,0.4797052154195011
112633.wav,CarolinaChickadee,22.442108843537415
779380.wav,CarolinaChickadee,48.016281179138325
417998.wav,CarolinaChickadee,36.61779166666667
871058.wav,CarolinaChickadee,43.55527083333333
871064.wav,CarolinaChickadee,43.59460416666667
123410.wav,CarolinaChickadee,19.023061224489798
637825.wav,CarolinaChickadee,60.85452083333333
309927.wav,CarolinaChickadee,22.569795918367348
530457.wav,CarolinaChickadee,80.56269841269841
364473.wav,CarolinaChickadee,120.3112925170068
464199.wav,CarolinaChickadee,21.254648526077098
434624.wav,CarolinaChickadee,27.288
123408.wav,CarolinaChickadee,14.718639455782313
138604.wav,CarolinaChickadee,32.28079365079365
452616.wav,CarolinaChickadee,226.44
309925.wav,CarolinaChickadee,16.378775510204083
807462.wav,CarolinaChickadee,28.262108843537415
499562.wav,CarolinaChickadee,21.96
717444.wav,CarolinaChickadee,82.77652083333334
861741.wav,CarolinaChickadee,38.883895833333334
15190.wav,CarolinaChickadee,32.81133786848073
814916.wav,CarolinaChickadee,100.752
572217.wav,CarolinaChickadee,10.22825
172591.wav,CarolinaChickadee,68.39214583333333
366600.wav,CarolinaChickadee,15.281632653061225
121929.wav,CarolinaChickadee,91.0
111140.wav,CarolinaChickadee,12.09469387755102
884282.wav,CarolinaChickadee,0.026122448979591838
227270.wav,CarolinaChickadee,20.954285714285714
154971.wav,CarolinaChickadee,11.10204081632653
416023.wav,CarolinaChickadee,18.312
572215.wav,CarolinaChickadee,13.48075
339932.wav,CarolinaChickadee,45.453061224489794
734763.wav,CarolinaChickadee,69.23764583333333
227271.wav,CarolinaChickadee,27.377800453514737
534330.wav,CarolinaChickadee,82.966625
112510.wav,CarolinaChickadee,11.472979166666667
571268.wav,CarolinaChickadee,9.029958333333333
34951.wav,CarolinaChickadee,74.064
616706.wav,CarolinaChickadee,46.56
34950.wav,CarolinaChickadee,89.424
564314.wav,CarolinaChickadee,21.455229166666665
167824.wav,CarolinaChickadee,6.192
481987.wav,CarolinaChickadee,31.34419501133787
534333.wav,CarolinaChickadee,10.112875
360934.wav,CarolinaChickadee,173.7675963718821
232860.wav,CarolinaChickadee,64.512
541196.wav,CarolinaChickadee,40.576
310196.wav,CarolinaChickadee,10.923560090702948
416025.wav,CarolinaChickadee,37.872
114556.wav,AmericanCrow,26.88
448753.wav,AmericanCrow,99.936
325096.wav,AmericanCrow,6.2693877551020405
167792.wav,AmericanCrow,142.392
599687.wav,AmericanCrow,379.89135416666664
376182.wav,AmericanCrow,132.14016666666666
496358.wav,AmericanCrow,215.580875
516376.wav,AmericanCrow,14.4979375
624432.wav,AmericanCrow,5.253770833333333
413030.wav,AmericanCrow,11.636583333333334
114557.wav,AmericanCrow,24.0
568327.wav,AmericanCrow,74.8930612244898
333146.wav,AmericanCrow,33.21697916666667
114555.wav,AmericanCrow,18.910476190476192
191952.wav,AmericanCrow,57.576
180081.wav,AmericanCrow,187.35020408163265
155441.wav,AmericanCrow,229.776
155440.wav,AmericanCrow,200.448
513351.wav,AmericanCrow,108.50110416666666
109698.wav,AmericanCrow,20.808
197259.wav,AmericanCrow,20.950204081632652
376180.wav,AmericanCrow,157.73404166666666
114554.wav,AmericanCrow,5.8
114550.wav,AmericanCrow,17.51
534339.wav,AmericanCrow,45.8945625
459466.wav,AmericanCrow,158.6058125
698321.wav,AmericanCrow,20.74303125
197261.wav,AmericanCrow,152.7118367346939
550085.wav,AmericanCrow,17.510729166666668
424738.wav,AmericanCrow,45.41229166666667
364635.wav,AmericanCrow,53.91673469387755
332328.wav,AmericanCrow,74.68408163265306
197260.wav,AmericanCrow,74.73632653061225
572379.wav,AmericanCrow,5.477875
114551.wav,AmericanCrow,11.241972789115646
682568.wav,AmericanCrow,77.88471655328799
141750.wav,AmericanCrow,33.936
191954.wav,AmericanCrow,264.72
12786.wav,AmericanCrow,55.3462358276644
29506.wav,AmericanCrow,39.408
141751.wav,AmericanCrow,33.072
316302.wav,AmericanCrow,57.803583333333336
114552.wav,AmericanCrow,16.391655328798187
556240.wav,AmericanCrow,13.824
406305.wav,AmericanCrow,44.304
109766.wav,AmericanCrow,16.728
309641.wav,AmericanCrow,7.523265306122449
456644.wav,AmericanCrow,112.584
691189.wav,AmericanCrow,30.011791383219954
371062.wav,AmericanCrow,20.088
630418.wav,AmericanCrow,45.40081632653061
109767.wav,AmericanCrow,62.16
172882.wav,AmericanCrow,5.688
92057.wav,AmericanCrow,74.496
414931.wav,AmericanCrow,100.07510204081633
92055.wav,AmericanCrow,44.496
404505.wav,AmericanCrow,3.8477097505668936
406306.wav,AmericanCrow,26.616
109765.wav,AmericanCrow,17.568
233496.wav,AmericanCrow,18.337551020408164
90534.wav,AmericanCrow,23.249895833333333
160880.wav,AmericanCrow,262.608
454252.wav,AmericanCrow,52.375510204081635
318014.wav,AmericanCrow,38.876875
481136.wav,AmericanCrow,26.33142857142857
126022.wav,AmericanCrow,1.6072562358276643
293812.wav,AmericanCrow,9.840979166666667
807484.wav,AmericanCrow,48.968375
406307.wav,AmericanCrow,63.912
172881.wav,AmericanCrow,5.784
51769.wav,AmericanCrow,4.663560090702948
406303.wav,AmericanCrow,63.864
478839.wav,AmericanCrow,150.864
762167.wav,AmericanCrow,0.026122448979591838
531008.wav,AmericanCrow,7.468041666666666
630422.wav,AmericanCrow,31.2420625
762166.wav,AmericanCrow,0.026122448979591838
115940.wav,AmericanCrow,57.72
72978.wav,AmericanCrow,49.92
160878.wav,AmericanCrow,93.12
268481.wav,AmericanCrow,228.048
112829.wav,AmericanCrow,135.26204081632653
569711.wav,AmericanCrow,41.762625
172878.wav,AmericanCrow,20.232
172875.wav,AmericanCrow,49.392
277023.wav,AmericanCrow,60.7649433106576
828487.wav,AmericanCrow,3.632125
137865.wav,AmericanCrow,45.521292517006806
722766.wav,AmericanCrow,36.7952380952381
51410.wav,AmericanCrow,162.56
363862.wav,AmericanCrow,45.50530612244898
568365.wav,AmericanCrow,78.0
899930.wav,AmericanCrow,499.85658333333333
351540.wav,AmericanCrow,7.366167800453515
121396.wav,AmericanCrow,152.6334693877551
72977.wav,AmericanCrow,28.322199546485262
277021.wav,AmericanCrow,121.39102040816327
905503.wav,AmericanCrow,1.211875
315688.wav,AmericanCrow,50.07673469387755
109769.wav,AmericanCrow,39.576
112598.wav,AmericanCrow,126.53714285714285
638328.wav,AmericanCrow,40.68
345874.wav,AmericanCrow,24.168
181497.wav,AmericanCrow,84.24712018140589
667361.wav,AmericanCrow,48.397645833333335
708836.wav,AmericanCrow,31.541541950113377
109768.wav,AmericanCrow,16.32
361336.wav,AmericanCrow,220.01685416666666
481933.wav,AmericanCrow,39.72
409010.wav,AmericanCrow,67.32
354831.wav,AmericanCrow,44.664
92058.wav,AmericanCrow,93.6
320383.wav,AmericanCrow,27.180090702947847
188842.wav,AmericanCrow,113.3333125
630414.wav,AmericanCrow,35.323741496598636
18389.wav,AmericanCrow,11.142539682539683
354832.wav,AmericanCrow,26.496
279723.wav,AmericanCrow,10.344489795918367
413789.wav,AmericanCrow,3.2420408163265306
172427.wav,AmericanCrow,68.93425
296308.wav,AmericanCrow,23.61469387755102
312752.wav,AmericanCrow,300.0
206082.wav,AmericanCrow,126.144
314874.wav,AmericanCrow,22.680979166666667
506622.wav,AmericanCrow,32.36658333333333
691531.wav,AmericanCrow,101.83609977324264
114560.wav,AmericanCrow,28.5
76434.wav,AmericanCrow,28.656
713256.wav,AmericanCrow,47.0
191185.wav,AmericanCrow,23.980408163265306
393299.wav,AmericanCrow,111.70775
388685.wav,AmericanCrow,10.396734693877551
104834.wav,AmericanCrow,73.056
115939.wav,AmericanCrow,58.536
420584.wav,AmericanCrow,31.947755102040816
115938.wav,AmericanCrow,54.72
104835.wav,AmericanCrow,29.664
575220.wav,AmericanCrow,44.85845804988662
817992.wav,AmericanCrow,23.688
317205.wav,AmericanCrow,27.352312925170068
656092.wav,AmericanCrow,117.288
451209.wav,AmericanCrow,40.344
76435.wav,AmericanCrow,42.24
114561.wav,AmericanCrow,11.06
649367.wav,AmericanCrow,18.536770833333332
279721.wav,AmericanCrow,39.598684807256234
328542.wav,AmericanCrow,13.635918367346939
114559.wav,AmericanCrow,31.42530612244898
658087.wav,AmericanCrow,63.35816666666667
43850.wav,AmericanCrow,35.064
496356.wav,AmericanCrow,69.34929166666667
289011.wav,AmericanCrow,15.18453514739229
569624.wav,AmericanCrow,32.381458333333335
131445.wav,AmericanCrow,10.488
756861.wav,AmericanCrow,133.64370833333334
645148.wav,AmericanCrow,34.776
98890.wav,AmericanCrow,49.85011337868481
574517.wav,AmericanCrow,78.35875
187481.wav,AmericanCrow,26.88419501133787
114558.wav,AmericanCrow,6.05
496355.wav,AmericanCrow,427.22125
131447.wav,AmericanCrow,57.048
726412.wav,AmericanCrow,21.192
561291.wav,AmericanCrow,52.584489795918365
480052.wav,AmericanCrow,78.816
388682.wav,AmericanCrow,4.7542857142857144
496354.wav,AmericanCrow,31.410854166666667
381507.wav,AmericanCrow,64.32
76433.wav,AmericanCrow,14.544
414021.wav,AmericanCrow,35.969569160997736
460987.wav,AmericanCrow,39.65387755102041
77536.wav,BarredOwl,187.68979591836734
690586.wav,BarredOwl,41.84562358276644
690592.wav,BarredOwl,539.5466213151927
569818.wav,BarredOwl,57.63133333333333
380761.wav,BarredOwl,111.19972789115646
500514.wav,BarredOwl,60.089416666666665
77537.wav,BarredOwl,105.14285714285714
684479.wav,BarredOwl,104.20224489795919
477198.wav,BarredOwl,30.108125
861603.wav,BarredOwl,93.0
511585.wav,BarredOwl,266.15652083333333
48075.wav,BarredOwl,41.832
82754.wav,BarredOwl,16.300408163265306
689984.wav,BarredOwl,67.96478458049887
801125.wav,BarredOwl,145.14827083333333
691476.wav,BarredOwl,62.89086167800453
383332.wav,BarredOwl,39.98149659863945
363749.wav,BarredOwl,215.976
390825.wav,BarredOwl,15.648956916099774
684119.wav,BarredOwl,139.41238095238094
6504.wav,BarredOwl,17.47591836734694
801126.wav,BarredOwl,103.40202083333334
861604.wav,BarredOwl,37.0
197263.wav,BarredOwl,215.53632653061226
698519.wav,BarredOwl,236.71013605442178
691930.wav,BarredOwl,186.07589569161
749432.wav,BarredOwl,6.768
691770.wav,BarredOwl,249.88299319727892
684619.wav,BarredOwl,141.13873015873017
690095.wav,BarredOwl,120.03106575963719
436986.wav,BarredOwl,57.672020833333335
690096.wav,BarredOwl,147.90208616780046
433223.wav,BarredOwl,117.36816326530612
545772.wav,BarredOwl,41.044013605442174
696582.wav,BarredOwl,318.1069614512472
269159.wav,BarredOwl,53.208
696556.wav,BarredOwl,358.0825396825397
878848.wav,BarredOwl,131.436
172893.wav,BarredOwl,7.056
368856.wav,BarredOwl,42.370612244897956
413729.wav,BarredOwl,86.97609977324262
801161.wav,BarredOwl,0.14136054421768707
368855.wav,BarredOwl,175.0465306122449
692307.wav,BarredOwl,30.102902494331065
498645.wav,BarredOwl,34.56
498644.wav,BarredOwl,39.144
593665.wav,BarredOwl,10.095583333333334
486052.wav,BarredOwl,70.59591666666667
582630.wav,BarredOwl,25.171043083900226
815271.wav,BarredOwl,0.0675
59115.wav,BarredOwl,123.08897959183673
855253.wav,BarredOwl,28.373708333333333
656431.wav,BarredOwl,5.0
498643.wav,BarredOwl,48.6
215846.wav,BarredOwl,39.902145833333336
642032.wav,BarredOwl,20.04
48644.wav,BarredOwl,84.168
389995.wav,BarredOwl,31.488
580532.wav,BarredOwl,7.48124716553288
698851.wav,BarredOwl,47.00462585034013
48645.wav,BarredOwl,92.952
713081.wav,BarredOwl,42.05714285714286
749428.wav,BarredOwl,12.204
580531.wav,BarredOwl,47.663809523809526
430783.wav,BarredOwl,70.69723356009071
191379.wav,BarredOwl,24.129795918367346
690957.wav,BarredOwl,8.490833333333333
602835.wav,BarredOwl,41.78256235827664
690614.wav,BarredOwl,169.52104308390022
483028.wav,BarredOwl,43.152
69923.wav,BarredOwl,54.15183673469388
569814.wav,BarredOwl,39.5049375
650793.wav,BarredOwl,16.074583333333333
840600.wav,BarredOwl,0.096
69922.wav,BarredOwl,80.09142857142857
190440.wav,BlueJay,57.99183673469388
342555.wav,BlueJay,16.07530612244898
559474.wav,BlueJay,34.19428571428571
482489.wav,BlueJay,45.92508333333333
712977.wav,BlueJay,35.274479166666666
389235.wav,BlueJay,41.19510204081632
511960.wav,BlueJay,19.458479166666667
70304.wav,BlueJay,32.888163265306126
711502.wav,BlueJay,43.885895691609974
57383.wav,BlueJay,5.773061224489796
640349.wav,BlueJay,15.203265306122448
307817.wav,BlueJay,54.204081632653065
390941.wav,BlueJay,12.277551020408163
310198.wav,BlueJay,62.83823129251701
390940.wav,BlueJay,34.8734693877551
169144.wav,BlueJay,42.048
175223.wav,BlueJay,12.744
817555.wav,BlueJay,126.192
149337.wav,BlueJay,75.144
592263.wav,BlueJay,3.792925170068027
861979.wav,BlueJay,0.048
57384.wav,BlueJay,18.964897959183673
140465.wav,BlueJay,42.328866213151926
277339.wav,BlueJay,10.645351473922902
325696.wav,BlueJay,44.30367346938775
629110.wav,BlueJay,36.74725
586549.wav,BlueJay,60.0
33617.wav,BlueJay,59.304
321552.wav,BlueJay,6.900657596371882
622245.wav,BlueJay,29.007354166666666
44106.wav,BlueJay,27.408
521284.wav,BlueJay,29.04301587301587
511958.wav,BlueJay,21.551458333333333
696440.wav,BlueJay,17.057125
233380.wav,BlueJay,40.77408163265306
321551.wav,BlueJay,9.296258503401361
691957.wav,BlueJay,96.75704166666667
346022.wav,BlueJay,4.19514739229025
164549.wav,BlueJay,94.224
286399.wav,BlueJay,90.38367346938776
691162.wav,BlueJay,171.73142857142858
205522.wav,BlueJay,146.448
691163.wav,BlueJay,15.141043083900227
59939.wav,BlueJay,39.053061224489795
59118.wav,BlueJay,42.63183673469388
696752.wav,BlueJay,5.176371882086168
165324.wav,BlueJay,56.112
176358.wav,BlueJay,41.221224489795915
600532.wav,BlueJay,65.088
114085.wav,BlueJay,8.16
311958.wav,BlueJay,6.426122448979592
691161.wav,BlueJay,68.05197916666667
638324.wav,BlueJay,122.808
388611.wav,BlueJay,43.990204081632655
691160.wav,BlueJay,6.459875
122442.wav,BlueJay,23.796938775510203
98814.wav,BlueJay,57.236757369614516
109162.wav,BlueJay,84.96
311959.wav,BlueJay,9.874285714285714
562454.wav,BlueJay,60.0
165319.wav,BlueJay,90.312
493888.wav,BlueJay,39.471125
638296.wav,BlueJay,171.8073469387755
165321.wav,BlueJay,82.176
468380.wav,BlueJay,35.886
179708.wav,BlueJay,61.488
234317.wav,BlueJay,19.296598639455784
509346.wav,BlueJay,90.04297916666667
691158.wav,BlueJay,40.07433106575964
383966.wav,BlueJay,24.42448979591837
691159.wav,BlueJay,38.00981859410431
310840.wav,BlueJay,23.04
549777.wav,BlueJay,2.4729791666666667
497792.wav,BlueJay,44.926291666666664
109601.wav,BlueJay,8.184
509555.wav,BlueJay,13.052458333333334
381585.wav,BlueJay,9.840294784580498
464020.wav,BlueJay,32.74011337868481
381591.wav,BlueJay,35.17333333333333
165320.wav,BlueJay,174.888
170063.wav,BlueJay,14.471836734693877
86756.wav,BlueJay,37.7469387755102
165322.wav,BlueJay,33.408
804808.wav,BlueJay,40.542040816326534
32024.wav,BlueJay,25.75673469387755
549775.wav,BlueJay,12.083333333333334
638323.wav,BlueJay,91.2
880466.wav,BlueJay,0.016
296398.wav,BlueJay,77.8137641723356
590983.wav,BlueJay,19.512
15263.wav,BlueJay,63.52979591836735
354344.wav,BlueJay,5.856708333333334
600535.wav,BlueJay,44.16
573211.wav,BlueJay,59.45047916666667
165323.wav,BlueJay,21.12
494688.wav,BlueJay,13.340979166666667
86755.wav,BlueJay,15.281632653061225
282294.wav,BlueJay,30.928979591836736
20766.wav,BlueJay,32.937619047619044
760145.wav,BlueJay,0.032
311563.wav,BlueJay,16.64
760144.wav,BlueJay,0.008
632164.wav,BlueJay,20.0949375
499798.wav,BlueJay,40.16014583333333
734887.wav,BlueJay,189.48935416666666
234669.wav,BlueJay,40.25469387755102
282295.wav,BlueJay,40.72489795918367
381588.wav,BlueJay,10.76140589569161
475108.wav,BlueJay,33.6
346014.wav,BlueJay,0.8998185941043084
134994.wav,BlueJay,25.782857142857143
696438.wav,BlueJay,9.393333333333333
288988.wav,BlueJay,11.493877551020407
315101.wav,BlueJay,146.67755102040817
282296.wav,BlueJay,16.03918367346939
530848.wav,BlueJay,48.533125
409011.wav,BlueJay,22.608
310243.wav,BlueJay,24.426104166666665
282293.wav,BlueJay,10.65795918367347
474990.wav,BlueJay,108.696
558249.wav,BlueJay,96.23333333333333
165317.wav,BlueJay,37.512
388596.wav,BlueJay,11.128163265306123
174959.wav,BlueJay,11.078866213151928
155439.wav,BlueJay,18.997732426303855
571792.wav,BlueJay,22.779708333333332
331890.wav,BlueJay,5.99734693877551
48409.wav,BlueJay,22.884331065759635
615045.wav,BlueJay,38.0865306122449
564002.wav,BlueJay,47.46448979591837
356764.wav,BlueJay,6.08
899923.wav,BlueJay,9.84
116374.wav,BlueJay,39.796961451247164
87747.wav,BlueJay,54.648163265306124
416746.wav,BlueJay,40.296
481413.wav,BlueJay,6.966
511955.wav,BlueJay,58.03964583333333
351864.wav,BlueJay,13.584739229024944
278825.wav,BlueJay,101.04
16897.wav,BlueJay,10.89374149659864
233403.wav,BlueJay,83.33061224489796
589307.wav,BlueJay,11.1840589569161
167820.wav,BlueJay,73.392
382356.wav,BlueJay,235.4938775510204
168092.wav,BlueJay,12.042448979591837
277334.wav,BlueJay,9.978775510204082
313063.wav,BlueJay,8.233990929705216
370249.wav,BlueJay,56.496
15192.wav,BlueJay,45.5134693877551
116372.wav,BlueJay,5.228798185941043
817558.wav,BlueJay,0.174625
321638.wav,BlueJay,42.91918367346939
712978.wav,BlueJay,40.0
168082.wav,BlueJay,8.751020408163265
572588.wav,BlueJay,30.68475
382347.wav,BlueJay,36.884897959183675
391461.wav,BlueJay,14.65469387755102
357977.wav,BlueJay,19.992979166666668
817559.wav,BlueJay,3.5453968253968253
792176.wav,BlueJay,51.25224489795919
421264.wav,BlueJay,33.552
116373.wav,BlueJay,51.33
841327.wav,BlueJay,66.54297052154195
621792.wav,BlueJay,28.584229166666667
332243.wav,BlueJay,37.44
138073.wav,BlueJay,21.080816326530613
142244.wav,BlueJay,45.973356009070294
149305.wav,BlueJay,190.224
313064.wav,BlueJay,9.096326530612245
190538.wav,BlueJay,4.0751020408163265
463860.wav,BlueJay,21.660204081632653
168081.wav,BlueJay,43.12816326530612
